1514930400000,14761.01,14900,14761.01,14878.71,92.51721531000025
1514930100000,14800.01,14800.01,14750,14761.01,48.044747849999986
1514929800000,14806.49,14833.97,14800,14800.01,51.74114244000001
1514929500000,14737,14850,14725.05,14806.49,69.66273636999999
1514929200000,14740.01,14760,14715.02,14736.99,58.51670498000002
1514928900000,14743.45,14787.31,14740,14740,69.92782051
1514928600000,14700,14800,14700,14743.45,179.78761063000005
1514928300000,14890.5,14890.5,14700,14700,157.04035055000014
1514928000000,14910.01,14910.01,14870,14890.5,74.69652902999998
1514927700000,14965.01,14965.01,14910,14910.01,76.35441934999999
1514927400000,14946.72,14965.01,14901.87,14965.01,80.82133982999999
1514927100000,14880.94,14949,14867.33,14948.94,66.06076691999998
1514926800000,14830,14940.05,14830,14880.94,105.49473233
1514926500000,14892.04,14892.04,14830,14830,82.99590534
1514926200000,14979.04,14979.05,14890,14892.04,91.15597139999997
1514925900000,14978.99,14979.05,14965,14979.05,53.480626689999994
1514925600000,14990.01,14990.01,14930,14978.99,84.21710422
1514925300000,15039,15039.01,14990,14990.01,110.95560710000001
1514925000000,15114.99,15115,14986,15039,123.46777506999997
1514924700000,15125.48,15141.49,15100,15115,110.43236790999995
1514924400000,15072.99,15150,15072.85,15125.48,123.46714221000002
1514924100000,15101,15131.2,14950,15073,215.9116803399999
1514923800000,14988.36,15177.02,14988.25,15101,297.3925140500001
1514923500000,14972.39,14989.99,14925,14988.37,136.60523507999994
1514923200000,14790.01,14999,14790.01,14972.38,175.12519120000007
1514922900000,14710.07,14850,14710.06,14790.01,257.97190065
1514922600000,14929.07,14930.03,14701,14701,432.61381738000034
1514922300000,15007.52,15017.74,14901.31,14929.07,251.02520557
1514922000000,15074.98,15150,14904.63,15000.57,307.99730369
1514921700000,14851.79,15088.78,14851.1,15074.99,278.04296424000023
1514921400000,15054.14,15060.5,14812.3,14851.79,355.3879918400002
1514921100000,15133.89,15197,15001,15051,463.8853076999997
1514920800000,14990,15275,14989.99,15124.02,937.8148108499993
1514920500000,14846.99,14990,14846.99,14990,375.47803625000023
1514920200000,14696.99,14847,14696.99,14846.99,295.7011381200001
1514919900000,14569,14697,14568.99,14697,202.60829965
1514919600000,14577,14577.01,14554,14569,107.34595449
1514919300000,14549.5,14599.99,14514.66,14577,206.97590212000003
1514919000000,14601,14601,14472.19,14549.51,386.6673929099999
1514918700000,14779.99,14800,14588.02,14601.01,411.3070831200001
1514918400000,14600,14780,14599.99,14779.99,233.36953019
1514918100000,14629,14730,14509.54,14600,610.5460088400004
1514917800000,14419.33,14649.17,14377.59,14628.99,493.5079005700005
1514917500000,14188,14419.33,14188,14419.33,515.0997975500009
1514917200000,14165.74,14188,14110,14188,196.95024410000008
1514916900000,14148.07,14165.75,14051.22,14162.4,272.9921401200002
1514916600000,14067.02,14148.08,14067.01,14148.07,241.40739554000004
1514916300000,13905,14100,13904.99,14067.01,445.35386631000256
1514916000000,13895,13905,13894.99,13905,64.3902534
1514915700000,13826.44,13895,13826.44,13895,66.42052382999998
1514915400000,13814.81,13838,13814.81,13826.45,26.20404271
1514915100000,13848.59,13848.59,13814.81,13814.81,45.04956503999997
1514914800000,13837.01,13849.96,13837,13848.58,71.60794163000001
1514914500000,13860.01,13880,13826.25,13837.01,109.99304909999996
1514914200000,13799,13879.74,13798.99,13860,130.23036632999998
1514913900000,13765.07,13799,13753.5,13799,53.45881845999999
1514913600000,13764.25,13765.07,13750,13765.07,90.50048349000002
1514913300000,13729.03,13765.1,13720,13764.26,36.876202700000015
1514913000000,13728.07,13735.05,13717.26,13730.53,66.1277384
1514912700000,13773.54,13775,13724.83,13728.06,35.10139381
1514912400000,13689.99,13775,13680,13775,47.74539419
1514912100000,13746.74,13747.31,13689.99,13690,80.88086727999999
1514911800000,13793.09,13793.1,13739,13746.75,71.7111870300001
